,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
16,Flat 43165941,Furnished Flat For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,60000,27/12/2022
17,Flat 43165255,2 Bed Room Non Furnished Flat For Rent,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.7 ,Gulberg,60000,27/12/2022
18,Flat 42152647,Beautiful 2 Bed Flat For Rent In E11/3,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,90000,27/12/2022
19,Flat 42050947,Beautiful Two Bed Flat For Rent In E11/3  Isb,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,100000,27/12/2022
20,Flat 42030097,Beautiful 2 Bed Fully Furnished For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,100000,27/12/2022
21,Flat 42026130,Beautiful 2 Bed Furnished Flat In E11/3 For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,85000,27/12/2022
22,Flat 40003043,2 Bed Flat For Rent In Varanda E11,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",7.8 ,E-11,200000,27/12/2022
23,Flat 39349886,Beautiful 2 Bed Furnished Flat,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.6 ,E-11,95000,27/12/2022
24,Flat 39346506,Beautiful Furnished Flat For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,100000,27/12/2022
25,Flat 42449031,2 Bed Fully Furnished Flat In F11,Flat,For Rent,2,2,Islamabad,"F-11, Islamabad, Islamabad Capital",8.7 ,F-11,200000,27/12/2022
26,Flat 43164194,Flat Fot Rent In Guberg Green Islamabad,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",5.6 ,Gulberg,60000,27/12/2022
27,Flat 43163694,3 Bedroom Flat In Askari Tower 3 Dha 5,Flat,For Rent,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",12.9 ,DHA Defence,50000,27/12/2022
28,Flat 42599786,2 bed flat available for rent in h13,Flat,For Rent,2,2,Islamabad,"H-13, Islamabad, Islamabad Capital",3.6 ,H-13,33000,27/12/2022
29,Flat 42991065,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,30000,27/12/2022
30,Flat 42991207,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,35000,27/12/2022
31,Flat 42991432,Fully Furnished Apartment  Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.1 ,Gulberg,55000,27/12/2022
32,Flat 42991607,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,3,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.9 ,Gulberg,43000,27/12/2022
33,Flat 42991852,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.4 ,Gulberg,50000,27/12/2022
34,Flat 42992105,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.9 ,Gulberg,60000,27/12/2022
35,Flat 43162548,One Bed Fully Furnished Flat Available For Rent,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.3 ,Gulberg,55000,27/12/2022
36,Flat 42992810,Apartment Available For Rent In Diamond Mall And Residency,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",5.3 ,Gulberg,60000,27/12/2022
37,Flat 42993738,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,4,4,Islamabad,"Gulberg, Islamabad, Islamabad Capital",6.2 ,Gulberg,70000,27/12/2022
38,Flat 42993827,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,3,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.9 ,Gulberg,48000,27/12/2022
39,Flat 42994195,Fully Furnished Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.9 ,Gulberg,80000,27/12/2022
40,Flat 42730648,Luxury Five Star Hotel Suites In Signature Hotel & Residence Flat By J7,Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.7 ,Top City 1,20000000,27/12/2022
41,Flat 42923860,2100 Square Feet Flat In Central The Royal Mall and Residency For sale,Flat,For Sale,-,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",9.3 ,Bahria Town,20000000,27/12/2022
42,Flat 42923867,Looking For A Flat In The Royal Mall and Residency Islamabad,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5.6 ,Bahria Town,20000000,27/12/2022
43,Flat 42879688,Prime Location Flat For Sale,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",0.9 ,Top City 1,20000000,27/12/2022
44,Flat 42879712,Prime Location,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.3 ,Top City 1,20000000,27/12/2022
45,Flat 42879869,Prime Location,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.3 ,Top City 1,20000000,27/12/2022
46,Flat 42649449,One bed room apartment for sale in Eighteen Islamabad,Flat,For Sale,1,1,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",3.2 ,Kashmir Highway,20000000,27/12/2022
47,Flat 42631822,One Bed Apartment for Sale in One Constitution Avenue Islamabad,Flat,For Sale,-,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",5.8 ,Constitution Avenue,70000000,27/12/2022
48,Flat 42632550,Golf Course 2 Bed Apartment for Sale in Eighteen with possession in 2023,Flat,For Sale,3,2,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",9.8 ,Kashmir Highway,50000000,27/12/2022
49,Flat 42918569,2 Bedroom Flat For Sale In Defence Residency Dha 2 Islamabad,Flat,For Sale,3,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.9 ,DHA Defence,9100000,26/12/2022
50,Flat 41063421,Prime Location Main boulevard 1 Bed Smart Apartment,Flat,For Sale,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.8 ,Gulberg,9500000,26/12/2022
51,Flat 42659737,"1 Bed Apartment, Below Market Price Awesome Value Great Location",Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.8 ,B-17,4500000,26/12/2022
52,Flat 42677637,Luxury One Bedroom Apartment For Sale F11 Islamabad,Flat,For Sale,1,1,Islamabad,"F-11, Islamabad, Islamabad Capital",5.6 ,F-11,20000000,24/12/2022
53,Flat 42865220,One Bed Apartment Available For Sale,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.3 ,Bahria Town,7000000,24/12/2022
54,Flat 43113955,Karkoram Enclave F 11 4 Bed  Flat 4000 Sq Ft With S Quarter,Flat,For Sale,4,4,Islamabad,"Karakoram Enclave 1, Islamabad, Islamabad Capital",17.8 ,Karakoram Enclave 1,80000000,24/12/2022
55,Flat 42126708,Saroosh Arcade Apartment Available for Sale on Easy Installments,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.2 ,Bahria Town,20000000,24/12/2022
56,Flat 42126850,Saroosh Arcade Apartment Available for Sale on Easy Installments,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3.1 ,Bahria Town,20000000,24/12/2022
57,Flat 43177940,288 Square Feet Flat For sale In Top City 1,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.3 ,Top City 1,20000000,28/12/2022
58,Flat 43177938,Flat For sale In Top City 1,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.3 ,Top City 1,20000000,28/12/2022
59,Flat 43177892,Ready To Buy A Flat 625 Square Feet In Islamabad,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
60,Flat 43177905,sale A Flat In Top City 1 Prime Location,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.6 ,Top City 1,30000000,28/12/2022
61,Flat 43177908,Buying A Flat In Top City 1?,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.6 ,Top City 1,30000000,28/12/2022
62,Flat 43177909,Stunning 595 Square Feet Flat In Top City 1 Available,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.6 ,Top City 1,30000000,28/12/2022
63,Flat 43177911,"Ideal 626 Square Feet Flat Available In Top City 1, Top City 1",Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.8 ,Top City 1,30000000,28/12/2022
64,Flat 43177912,Flat Of 708 Square Feet Available In Top City 1,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",3.1 ,Top City 1,30000000,28/12/2022
65,House 40411262,Brand New 10 Marla House For Sale In Zaraj Housing Scheme A+ Construction,House,For Sale,5,5,Islamabad,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",10 ,Zaraj Housing Scheme,40000000,27/12/2022
66,House 42767952,Beautiful Location House Main Boulevard Road,House,For Sale,6,7,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,70000000,27/12/2022
67,House 42962741,Designer house 6 bedroom at prime location,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,100000000,26/12/2022
68,House 42757950,New Designer House For Sale,House,For Sale,5,5,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",6.7 ,Mumtaz City,30000000,26/12/2022
69,House 42915196,Beautiful Deign house For sale In Dha2,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,100000000,26/12/2022
70,House 42820692,6 Marla Single Storey House For Sale,House,For Sale,2,2,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",6 ,Ghauri Town,20000000,26/12/2022
71,House 42819617,"6 Marla 2,5 Story House For Sale",House,For Sale,5,5,Islamabad,"I-10, Islamabad, Islamabad Capital",6 ,I-10,50000000,25/12/2022
72,House 42811897,House Is Available For Sale,House,For Sale,-,9,Islamabad,"F-11, Islamabad, Islamabad Capital",26.0,F-11,150000000,25/12/2022
73,House 41063268,Brand New House For Sale In Cbr Town Phase 1 Islamabad,House,For Sale,6,5,Islamabad,"CBR Town, Islamabad, Islamabad Capital",7 ,CBR Town,30000000,25/12/2022
74,House 42761741,Well Build Corner House For Sale,House,For Sale,4,4,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",5 ,Ghauri Town,20000000,25/12/2022
75,House 40637858,1 Kanal Decent Design House at Top Location,House,For Sale,7,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,24/12/2022
76,House 42272280,Sector M 10 Marla Brand New House For Sale,House,For Sale,5,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,40000000,24/12/2022
77,House 42463225,End Your Search For Corner House Here And sale Now,House,For Sale,5,5,Islamabad,"G-15, Islamabad, Islamabad Capital",8 ,G-15,30000000,25/12/2022
78,House 42463277,Prime Location 1800 Square Feet Spacious House Is Available In G-15/1 For sale,House,For Sale,5,5,Islamabad,"G-15, Islamabad, Islamabad Capital",8 ,G-15,30000000,25/12/2022
79,House 42647962,Brand New Defence Villas For Sale D H A F Sector Bahria Town Phase 8  Islamabad,House,For Sale,6,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10 ,DHA Defence,40000000,25/12/2022
80,House 43101172,Brand New Proper Corner With Extra Land Good Location 25 X 40 House For Sale In G-13 Islamabad,House,For Sale,5,4,Islamabad,"G-13, Islamabad, Islamabad Capital",4.4 ,G-13,40000000,25/12/2022
81,House 43101258,Brand New Luxury Good Location 25 X 40 House For Sale In G-14 Islamabad,House,For Sale,5,4,Islamabad,"G-14, Islamabad, Islamabad Capital",4.4 ,G-14,30000000,25/12/2022
82,House 42023557,New House Near Jinnah Boulevard,House,For Sale,7,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,28/12/2022
83,House 42921224,In F-7 666 Square Yards House For sale,House,For Sale,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,300000000,28/12/2022
84,House 42920940,A House Of 500 Square Yards In F-11,House,For Sale,5,5,Islamabad,"F-11, Islamabad, Islamabad Capital",20.0,F-11,150000000,28/12/2022
85,House 42920936,Get In Touch Now To Buy A 500 Square Yards House In F-11,House,For Sale,5,5,Islamabad,"F-11, Islamabad, Islamabad Capital",20.0,F-11,140000000,28/12/2022
86,House 42921219,"Ideal 600 Square Yards House Available In F-10, F-10",House,For Sale,5,5,Islamabad,"F-10, Islamabad, Islamabad Capital",24.0,F-10,140000000,28/12/2022
87,House 42920949,House Of 666 Square Yards For sale In F-11,House,For Sale,5,5,Islamabad,"F-11, Islamabad, Islamabad Capital",26.0,F-11,150000000,28/12/2022
88,House 42020131,Corner Front Back Open House Is For Sale,House,For Sale,7,6,Islamabad,"F-8, Islamabad, Islamabad Capital",50.0,F-8,350000000,28/12/2022
89,House 40953298,Hot Location Good Livable House Is For Sale,House,For Sale,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,230000000,28/12/2022
90,House 35251574,Luxury House Available For Rent,House,For Rent,9,8,Islamabad,"F-7, Islamabad, Islamabad Capital",48.0,F-7,2500000,24/12/2022
91,House 36256999,Beautiful 4 Bed House Available For Rent In Sector F7,House,For Rent,5,4,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,500000,24/12/2022
92,House 36258545,Brand New Luxury House Available For Rent In F7,House,For Rent,10,11,Islamabad,"F-7, Islamabad, Islamabad Capital",48.0,F-7,1500000,24/12/2022
93,House 36271630,Beautiful House For Rent In F8,House,For Rent,3,3,Islamabad,"F-8, Islamabad, Islamabad Capital",40.0,F-8,600000,24/12/2022
94,House 36271830,4 Bedroom House For Rent In F8,House,For Rent,5,4,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,500000,24/12/2022
95,House 42554797,Beautiful House Available For Rent In F 8,House,For Rent,5,4,Islamabad,"F-8, Islamabad, Islamabad Capital",42.0,F-8,500000,24/12/2022
96,House 39413693,Full House  Corner 30x60 Double Storey House In Sector G-15 4,House,For Rent,5,5,Islamabad,"G-15, Islamabad, Islamabad Capital",8 ,G-15,80000,27/12/2022
97,House 43117455,"F 15 ,1.2 Kanal House Available For Rent Water Electricity Gas Available",House,For Rent,6,8,Islamabad,"F-15, Islamabad, Islamabad Capital",24.0,F-15,200000,27/12/2022
98,House 43177099,5 Marla 1.5 Storey For Rent In Ghouri Town Islamabad,House,For Rent,3,3,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",5 ,Ghauri Town,35000,28/12/2022
99,House 43168845,Beautiful House Available For Rent,House,For Rent,4,4,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,76000,27/12/2022
100,House 39412444,Prime Location House For Rent E. 7. Islamabad,House,For Rent,6,5,Islamabad,"E-7, Islamabad, Islamabad Capital",26.0,E-7,900000,27/12/2022
101,House 40318041,10 Marla Brand New House Available For Rent In Zaraj Housing Scheme Islamabad,House,For Rent,5,4,Islamabad,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",10 ,Zaraj Housing Scheme,200000,27/12/2022
102,House 34954971,"Almost Brand New 4 Bedrooms Corner House Is Available For Rent In Bahria Enclave, Islamabad",House,For Rent,4,4,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,72000,26/12/2022
103,House 42717044,Bahria Enclave Sector B-1 5 Marla Corner 4 Bed House Available For Rent In Prime Location. Reasonable Demand.,House,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,68000,26/12/2022
104,House 43154614,House For Rent In G15 Size 1 Kanal Double Storey Separate Gate Entrance Near To Markaz Best Location Five Options Available,House,For Rent,6,9,Islamabad,"G-15, Islamabad, Islamabad Capital",20.0,G-15,200000,26/12/2022
105,House 42669145,6 Marla Double Storey House For Rent,House,For Rent,6,5,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",6 ,Ghauri Town,60000,26/12/2022
106,House 42834776,7 Marla 2.5 Storey House  For Rent,House,For Rent,6,7,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",7 ,Ghauri Town,80000,26/12/2022
107,House 43176747,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,28/12/2022
108,House 43176733,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",20.0,F-7,600000,28/12/2022
109,House 43176725,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-6, Islamabad, Islamabad Capital",20.0,F-6,600000,28/12/2022
110,House 43176652,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"E-7, Islamabad, Islamabad Capital",24.0,E-7,600000,28/12/2022
111,House 43176448,Luxury House On Extremely Prime Location Available For Rent  In Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,600000,28/12/2022
112,House 43176434,Luxury House On Extremely Prime Location Available For Rent  In Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,600000,28/12/2022
113,House 43176421,Luxury House On Extremely Prime Location Available For Rent  In Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-6, Islamabad, Islamabad Capital",24.0,F-6,600000,28/12/2022
114,House 42801339,Prime Location 5 Bedroom Villa With Extra Land,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",28.0,F-7,700000,28/12/2022
115,Flat 42994867,Apartment Available For Rent In Smama Gulberg Green Islamabad,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.9 ,Gulberg,95000,27/12/2022
116,Flat 42995037,Apartment Available For Rent In Luxus Mall And Residency,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.4 ,Gulberg,35000,27/12/2022
117,Flat 42995120,Apartment Available For Rent In Luxus Mall And Residency,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.1 ,Gulberg,50000,27/12/2022
118,Flat 42995215,Apartment Available For Rent In Luxus Mall And Residency,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",7.1 ,Gulberg,65000,27/12/2022
119,Flat 42998493,Fully Furnished Apartments Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,50000,27/12/2022
120,Flat 43092806,Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,30000,27/12/2022
121,Flat 42838595,ONE BED UNFURNISHED apartment for rent in E-11 Islamabad,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,38000,27/12/2022
122,Flat 42133724,3 Bed Luxury Apartment For Rent,Flat,For Rent,3,3,Islamabad,"G-15, Islamabad, Islamabad Capital",8.5 ,G-15,80000,27/12/2022
123,Flat 42134078,3 Bed Luxury Apartment For Rent,Flat,For Rent,3,3,Islamabad,"G-15, Islamabad, Islamabad Capital",8.5 ,G-15,80000,27/12/2022
124,Flat 42991204,Top Located Brand New 1 Bed Apartment Available For Rent In Bahria Enclave Islamabad,Flat,For Rent,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.4 ,Bahria Town,40000,27/12/2022
125,Flat 42685415,Galleria Tower 2 3 Bed Apartment For Rent Bahria Enclave Islamabad,Flat,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",7.5 ,Bahria Town,65000,27/12/2022
126,Flat 43161513,The Centaurus Mall 1100 SQFT 1bed Studio Apartment fully Furnished 11th floor available for Rent,Flat,For Rent,2,-,Islamabad,"F-8, Islamabad, Islamabad Capital",4.9 ,F-8,300000,27/12/2022
127,Flat 43161534,Lavish Studio In Elysium Mall,Flat,For Rent,1,-,Islamabad,"Blue Area, Islamabad, Islamabad Capital",3.4 ,Blue Area,200000,27/12/2022
128,Flat 43161494,Diplomatic Enclave 3500 Sqft Fully Furnished Apartments With 4beds Attached Bathroom Drawing And Dining Tv Lounge Kitchen Servant Quarters,Flat,For Rent,4,-,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",15.6 ,Diplomatic Enclave,500000,27/12/2022
129,Flat 42124193,Beautiful Un Furnished Apartment For Rent,Flat,For Rent,3,3,Islamabad,"F-11, Islamabad, Islamabad Capital",9.6 ,F-11,200000,27/12/2022
130,Flat 40620646,Exotic View 2 Bed Luxury Apartment,Flat,For Rent,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",7.1 ,Constitution Avenue,300000,27/12/2022
131,Flat 41092886,"1 Bed Furnished Flat, Block-12",Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,40000,26/12/2022
132,Flat 40682119,2 Bed Flat For Rent In Defence Residency,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,27000,26/12/2022
133,Flat 41293061,"1 Bed Flat For Rent, Defence Residnecy",Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,22000,26/12/2022
134,Flat 43156574,1 Bed Tv Lounge Open Kitchen Available For Rent,Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,22000,26/12/2022
135,Flat 43156233,In Zarkon Heights 1233 Square Feet Flat For rent,Flat,For Rent,2,2,Islamabad,"G-15, Islamabad, Islamabad Capital",5.5 ,G-15,60000,26/12/2022
136,Flat 43156256,Your Ideal 619 Square Feet Flat Has Just Become Available In Zarkon Heights,Flat,For Rent,1,1,Islamabad,"G-15, Islamabad, Islamabad Capital",2.8 ,G-15,45000,26/12/2022
137,Flat 43156232,Flat In Zarkon Heights Sized 619 Square Feet Is Available,Flat,For Rent,1,1,Islamabad,"G-15, Islamabad, Islamabad Capital",2.8 ,G-15,45000,26/12/2022
138,Flat 43156198,Flat For rent Situated In Zarkon Heights,Flat,For Rent,2,2,Islamabad,"G-15, Islamabad, Islamabad Capital",5.5 ,G-15,60000,26/12/2022
139,Flat 43156197,Avail Yourself A Great 619 Square Feet Flat In Zarkon Heights,Flat,For Rent,1,1,Islamabad,"G-15, Islamabad, Islamabad Capital",2.8 ,G-15,45000,26/12/2022
140,Flat 42782990,Good 782 Square Feet Flat For sale In 5 Star Signature Hotels Top City 1,Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",3.5 ,Top City 1,30000000,26/12/2022
141,Flat 42782994,Luxury Five Star Hotel Suites In Signature Hotel & Residence Flat By J7,Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.1 ,Top City 1,20000000,26/12/2022
142,Flat 42766537,Luxury Five Star Hotel Suites In Signature Hotel & Residence Flat By J7,Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.7 ,Top City 1,20000000,26/12/2022
143,Flat 42969256,1 Bed Flat For Sale With Open View,Flat,For Sale,1,1,Islamabad,"F-8, Islamabad, Islamabad Capital",5.1 ,F-8,50000000,26/12/2022
144,Flat 42965339,2 Bed Apartments Flat For sale In RM Tower Bahria Enclave 2,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5.7 ,Bahria Town,30000000,26/12/2022
